outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,itersSinceMoveChange,moveDescent,maxAbs,rms,l2,r_rho,r_rho_below_thr,utilPersistCount,beta,betaStallRel,betaStallFires,objRelRange_W10,nInner,innerConv,multN,degen,multJ
199,169.55474915038,171.155040575646,0.00943819877228476,0.499999020773412,13.2963576154292,0.145625,0.0275,0.005,4,98,0,0.000803872065794588,4.127800409429e-05,0.00233503652871348,0.160774413158918,1,98,28748.8142389978,3.95139762576414e-05,1,1.55260526818031e-05,14,1,2,1,0
200,169.555028469158,171.15118091467,0.0094137723895472,0.499999047008407,13.2958473329414,0.145625,0.0275,0.005,4,99,0,0.000796477422405525,4.14105888232868e-05,0.00234253665358991,0.159295484481105,1,99,28748.9314680533,3.81139969448971e-05,1,1.71734103676241e-05,14,1,2,1,0
201,169.555368309777,171.147348902256,0.00938914885649551,0.499999002312149,13.295586354063,0.145625,0.0275,0.005,4,100,0,0.000745635458967302,3.92144521703586e-05,0.00221830440401409,0.14912709179346,1,100,28748.9829580375,3.82776569357346e-05,1,1.55610396453644e-05,14,1,2,1,0
202,169.555534170977,171.143416376739,0.00936496831864231,0.499998999671365,13.2952328977334,0.145625,0.0275,0.005,4,101,0,0.000738752030891356,3.89972551141218e-05,0.00220601788310859,0.147750406178271,1,101,28749.0767475309,3.45565500823641e-05,1,1.65392426034636e-05,14,1,2,1,0
203,169.555803467603,171.139609505939,0.00934091317398302,0.499999038541015,13.2946583359218,0.145625,0.0275,0.005,4,102,0,0.000737215148358897,3.97068921398685e-05,0.00224616101535551,0.147443029671779,1,102,28749.222448264,3.38117308948608e-05,1,1.43733476209462e-05,14,1,2,1,0
204,169.55618520923,171.135837046612,0.00931639170480665,0.499998998371871,13.2944767049735,0.145625,0.0275,0.005,4,103,0,0.000725750806209776,3.87426958885013e-05,0.0021916178387366,0.145150161241955,1,103,28749.2444457943,3.10660580587355e-05,1,1.66247700595479e-05,14,1,2,1,0
205,169.556322155908,171.131961090353,0.00929271710078934,0.499999000606363,13.2939965650935,0.145625,0.0275,0.005,4,104,0,0.000721400411370677,3.82680297409136e-05,0.00216476666659588,0.144280082274135,1,104,28749.354609822,3.0553285808724e-05,1,1.53905095569239e-05,14,1,2,1,0
206,169.556629605458,171.128127915762,0.00926827994847951,0.499998995824076,13.2937635266716,0.145625,0.0275,0.005,4,105,0,0.000712608591595279,3.81636802010947e-05,0.00215886376521831,0.142521718319056,1,105,28749.4348675279,3.12606420902635e-05,1,1.51674006377956e-05,14,1,2,1,0
207,169.556847583973,171.124335840186,0.0092446178290541,0.499998991465698,13.293363245949,0.145625,0.0275,0.005,4,106,0,0.000707419336350884,3.78007074172023e-05,0.00213833092386819,0.141483867270177,1,106,28749.5308332969,3.2172810221439e-05,1,1.42404170426291e-05,14,1,2,1,0
208,169.557124820888,171.120534743279,0.00922054985329002,0.499999000035795,13.29289648626,0.145625,0.0275,0.005,4,107,0,0.000701061345994765,3.77938885093151e-05,0.0021379451881876,0.140212269198953,1,107,28749.6197819089,3.01262244238818e-05,1,1.40111295281636e-05,14,1,2,1,0
209,169.557414045547,171.116711633535,0.00919628078055708,0.499998999997928,13.2925251063598,0.145625,0.0275,0.005,4,108,0,0.000694254418105556,3.77461504542e-05,0.0021352447159882,0.138850883621111,1,108,28749.7134772351,3.01176162015373e-05,1,1.40695299067562e-05,14,1,2,1,0
210,169.557671421414,171.112882689885,0.00917216694139071,0.499999000851634,13.2920908259962,0.145625,0.0275,0.005,4,109,0,0.000687932998642295,3.75681309457911e-05,0.00212517441186185,0.137586599728459,1,109,28749.8064379491,3.04663701428184e-05,1,1.35831523518597e-05,14,1,2,1,0
211,169.557946048291,171.10903322545,0.00914782947841444,0.499999000914126,13.2916746124422,0.145625,0.0275,0.005,4,110,0,0.000681436720917934,3.74713208556983e-05,0.00211969800616649,0.136287344183587,1,110,28749.8961352083,3.02230213870271e-05,1,1.42246023472791e-05,14,1,2,1,0
212,169.558211885968,171.105188798194,0.00912357411073488,0.49999900689697,13.2913013352784,0.145625,0.0275,0.005,4,111,0,0.000674520839759838,3.73340227181858e-05,0.00211193125064014,0.134904167951968,1,111,28749.9871679269,3.08292244965268e-05,1,1.42041799709307e-05,14,1,2,1,0
213,169.558470995046,171.101363420083,0.00909947120885695,0.499999006731333,13.2907903922981,0.145625,0.0275,0.005,4,112,0,0.000669765351392805,3.69519833085837e-05,0.00209031983806333,0.133953070278561,1,112,28750.0795611026,3.0884911689635e-05,1,1.34809061775396e-05,14,1,2,1,0
214,169.558756438805,171.097531884838,0.00907517534542191,0.499999006717648,13.2903472530073,0.145625,0.0275,0.005,4,113,0,0.000661956901137424,3.69372895259844e-05,0.00208948863219795,0.132391380227485,1,113,28750.1714739248,3.18900909202718e-05,1,1.43566774076836e-05,14,1,2,1,0
215,169.559035310109,171.093692188915,0.00905087054782873,0.499999016721348,13.2900250103692,0.145625,0.0275,0.005,4,114,0,0.000654701642602194,3.70137844938235e-05,0.00209381584103681,0.130940328520439,1,114,28750.255470064,3.19511794155272e-05,1,1.41881086979793e-05,14,1,2,1,0
216,169.559275270419,171.089853542719,0.0090268035756766,0.499999015606035,13.2895908334835,0.145625,0.0275,0.005,4,115,0,0.000649774653799695,3.66312433558535e-05,0.00207217604641749,0.129954930759939,1,115,28750.3559096231,3.1581409875688e-05,1,1.43177282448e-05,14,1,2,1,0
217,169.559538472469,171.086037046182,0.00900272899693365,0.499999000616455,13.2891106629433,0.145625,0.0275,0.005,4,116,0,0.000643042808322562,3.61779900963109e-05,0.0020465361701441,0.128608561664512,1,116,28750.4252393647,3.14138409599572e-05,1,1.42349324596901e-05,14,1,2,1,0
218,169.559793879021,171.08219590027,0.00897855550789169,0.499999015714426,13.2887317355644,0.145625,0.0275,0.005,4,117,0,0.000635290105751207,3.6445548361305e-05,0.00206167155122729,0.127058021150241,1,117,28750.5200119865,3.13005402229778e-05,1,1.40354621570751e-05,14,1,2,1,0
219,169.560063191262,171.078387637142,0.00895449327691853,0.499999008758991,13.2883424900253,0.145625,0.0275,0.005,4,118,0,0.000628385892081243,3.62056754192949e-05,0.0020481022885138,0.125677178416249,1,118,28750.6056562534,3.12999266191682e-05,1,1.41058368649849e-05,14,1,2,1,0
220,169.560308459613,171.074552270375,0.00893041434353697,0.499999003711189,13.2879195368502,0.145625,0.0275,0.005,4,119,0,0.000622911091294188,3.6020504735246e-05,0.00203762745280437,0.124582218258838,1,119,28750.691014001,3.127527432389e-05,1,1.3932668698905e-05,14,1,2,1,0
221,169.560558364697,171.070741082081,0.00890645048559135,0.499999018922412,13.2875261138899,0.145625,0.0275,0.005,4,120,0,0.000616827740307101,3.51538607481266e-05,0.00198860266559103,0.12336554806142,1,120,28750.786231299,3.13085925550206e-05,1,1.3838682560835e-05,14,1,2,1,0
222,169.560799552858,171.06693676833,0.00888257910698784,0.499998445801231,13.2878537579083,0.145625,0.0275,0.005,4,121,0,0.000457195530677063,3.13500007779432e-05,0.00177342385122297,0.0914391061354125,1,121,28750.9805906681,3.12282096669048e-05,1,1.37329705194532e-05,11,1,2,1,0
223,169.560517636572,171.063039250521,0.00886127050619921,0.499999142316266,13.2860093624114,0.145625,0.0275,0.005,4,122,0,0.000654182952035532,4.30892919726487e-05,0.00243749844403096,0.130836590407106,1,122,28750.8858572941,3.15168187921391e-05,1,1.20495145298278e-05,14,1,2,1,0
224,169.561985838537,171.059939774476,0.00883425567665519,0.499999067543158,13.285587018338,0.145625,0.0275,0.005,4,123,0,0.000610009977830259,3.86151294609864e-05,0.00218440159186079,0.122001995566052,1,123,28751.0570214852,3.13399692268656e-05,1,1.74010684350419e-05,14,1,2,1,0
225,169.561777022688,171.055592011079,0.00880985688296335,0.49999844256544,13.2863711677732,0.145625,0.0275,0.005,4,124,0,0.000443877113160204,3.10313479827098e-05,0.00175539812703469,0.0887754226320409,1,124,28751.2145882935,3.11955867213719e-05,1,1.59858500637299e-05,11,1,2,1,0
226,169.561243174961,171.051474261638,0.00878874829397084,0.499997477434821,13.2858526031103,0.145,0.0275,0.005,4,125,0,0.00063753580131743,4.30290733095158e-05,0.00243409196202653,0.127507160263486,1,125,28750.7563540145,3.13981265108152e-05,1,1.44335725553919e-05,14,1,2,1,0
227,169.561999097074,171.047520526731,0.00876093368542616,0.499999177130453,13.281814106603,0.145,0.0275,0.005,4,126,0,0.0010898955434217,5.21117344473449e-05,0.00294788486456881,0.217979108684339,1,126,28751.4572738249,2.95872476242116e-05,1,1.30054628904119e-05,18,1,2,1,0
228,169.563810187155,171.044089813276,0.00872992665408663,0.499999044399093,13.2821871755333,0.145,0.0275,0.005,4,127,0,0.0016696255407186,5.47292152260787e-05,0.00309595193723026,0.333925108143721,1,127,28751.3934099534,3.00658625137508e-05,1,2.20981777946941e-05,17,1,2,1,0
229,169.563623846284,171.039812182205,0.00870580789933973,0.499999071388177,13.2810601834944,0.145,0.0275,0.005,4,128,0,0.00244977063145134,7.11235260526672e-05,0.00402335420589912,0.489954126290267,1,128,28751.9064961558,2.99724396830977e-05,1,2.06516466881307e-05,17,1,2,1,0
230,169.564644490975,171.036478105436,0.00868007371984006,0.499999046712521,13.2801358258764,0.145,0.0275,0.005,4,129,0,0.00325361582297312,8.92757973581207e-05,0.00505020173662106,0.650723164594624,0,129,28752.3377051002,3.13937654366244e-05,1,2.43383073355125e-05,17,1,2,1,0
231,169.566090443425,171.033484303858,0.0086538166716953,0.499999049513891,13.2784590891381,0.145,0.0275,0.005,4,130,0,0.0038337544387259,0.000104883933275249,0.0059331312365157,0.76675088774518,0,0,28752.9868684936,3.40444762465698e-05,1,3.28657689715786e-05,17,1,2,1,0
232,169.568165741871,171.030987839684,0.00862674955179739,0.49999899598162,13.2780196057173,0.145,0.0275,0.005,4,131,0,0.00387781198859845,0.000106644585028023,0.00603272874001125,0.775562397719691,0,0,28753.5009109546,3.86027132047093e-05,1,4.5104697955323e-05,16,1,2,1,0
233,169.569661576916,171.027998213315,0.0086002214242664,0.499999148111728,13.2747819252658,0.145,0.0275,0.005,4,132,0,0.00395110640760378,0.000111686424306424,0.00631793823948406,0.790221281520756,0,0,28754.6316457484,4.3913437821112e-05,1,4.96472544515885e-05,17,1,2,1,0
234,169.572589873678,171.025502976749,0.00856808936015801,0.499998988748368,13.2751306302748,0.145,0.0275,0.005,4,133,0,0.00351054866132162,9.52718448623293e-05,0.00538938940466446,0.702109732264324,0,0,28754.7006854119,5.41374336793069e-05,1,6.69163718382382e-05,17,1,2,1,0
235,169.573256607342,171.022235579871,0.00854485548912171,0.499993277970913,13.2819344835644,0.145,0.0275,0.005,4,134,0,0.00158791726245997,5.29612987973661e-05,0.00299594348160516,0.317583452491994,1,0,28750.5192116921,6.37304961687512e-05,1,7.08479079214638e-05,9,1,2,1,0
236,169.568099119176,171.014865005433,0.00853206407203133,0.499993255755233,13.282648173118,0.145,0.0275,0.005,4,135,0,0.00125922584024998,4.05584148981179e-05,0.00229433041669093,0.251845168049996,1,1,28752.5753973728,5.79756694988357e-05,1,6.63896712335901e-05,9,1,2,1,0
237,169.56855902974,171.012093702446,0.00851298543177093,0.49999356785388,13.2820738893252,0.145,0.0275,0.005,4,136,0,0.00115495224529367,3.88931896856275e-05,0.00220013105349455,0.230990449058733,1,2,28753.0635727024,6.29097100571808e-05,1,5.68077088476539e-05,9,1,2,1,0
238,169.569432367143,171.009523670898,0.00849263504425515,0.499993642137116,13.2817911600676,0.145,0.0275,0.005,4,137,0,0.00120932032105629,4.02704510139215e-05,0.00227804071947076,0.241864064211258,1,3,28753.2187957119,6.49068634785374e-05,1,5.68075204970293e-05,9,1,2,1,0
239,169.570001716421,171.006997900784,0.00847435377612226,0.499999092784008,13.272800618271,0.145,0.0275,0.005,4,138,0,0.00199997997922668,7.29301226737653e-05,0.0041255507436309,0.399995995845336,1,4,28757.9072124014,6.82178149984616e-05,1,5.07882562382075e-05,17,1,2,1,0
240,169.576853358766,171.008531972577,0.00844265349577309,0.499999164141235,13.2702742910648,0.145,0.0275,0.005,4,139,0,0.00156790462270107,6.21546230878529e-05,0.00351599643740118,0.313580924540215,1,5,28756.6888586914,8.45642695576709e-05,1,6.34717116299661e-05,17,1,2,1,0
241,169.578052489805,171.004860466573,0.00841387169990399,0.4999993213915,13.2673506722342,0.145,0.0275,0.005,4,140,0,0.00125729036953166,5.51679906502149e-05,0.00312077282345624,0.251458073906331,1,6,28757.2509064453,9.39701932972495e-05,1,5.86972017986694e-05,20,1,2,1,0
242,169.5792671621,171.00059790528,0.00838151247476433,0.499999300385375,13.2717507182531,0.145,0.0275,0.005,4,141,0,0.000408574054252961,3.30248620188742e-05,0.00186816831050368,0.0817148108505923,1,7,28755.9658145843,0.00010114614632188,1,6.5859958609087e-05,12,1,2,1,0
243,169.576777260073,170.995345111902,0.00836534267692535,0.499999370164263,13.2671120573109,0.145,0.0275,0.005,4,142,0,0.000640297488408031,4.25572129803154e-05,0.00240739951094249,0.128059497681606,1,8,28757.1223540697,0.00010095251783597,1,6.5859682245633e-05,19,1,2,1,0
244,169.579248117773,170.992811595922,0.00833571025840982,0.499999357459418,13.2658288569731,0.145,0.0275,0.005,4,143,0,0.000626706162926189,3.97513067947871e-05,0.00224867348764967,0.125341232585238,1,9,28757.1550242968,9.65860290515191e-05,1,6.58594236505904e-05,19,1,2,1,0
245,169.579598115825,170.988217680291,0.00830653911270777,0.499999296870211,13.2651684092071,0.145,0.0275,0.005,4,144,0,0.000620734864239776,4.01030469194751e-05,0.00226857091384025,0.124146972847955,1,10,28757.2444778737,9.24483803568373e-05,1,6.78108478714774e-05,19,1,2,1,0
246,169.579981377257,170.983764478578,0.00827800009128685,0.499999411621264,13.2683379057403,0.145,0.0275,0.005,4,145,0,0.000330674368491664,2.98129948398881e-05,0.00168647766550115,0.0661348736983328,1,11,28756.8573358408,0.000118257363785161,1,6.7358367523779e-05,12,1,2,1,0
247,169.57861008751,170.978586868854,0.0082556212757144,0.499999418348692,13.2687675688326,0.145,0.0275,0.005,4,146,0,0.000398695165661884,2.87590674637047e-05,0.00162685852993496,0.0797390331323769,1,12,28756.8619088533,0.000126822432378077,1,6.22078681797859e-05,12,1,2,1,0
248,169.578877685683,170.974793900425,0.00823166324599341,0.499999012958943,13.2683115744958,0.145,0.0275,0.005,4,147,0,0.000450404590515053,3.18533186983606e-05,0.00180189581239257,0.0900809181030106,1,13,28757.2312378417,0.000134445469044145,1,5.88500685039744e-05,14,1,2,1,0
249,169.579540717314,170.971054012827,0.0082056673206406,0.499999047353259,13.2680318184069,0.145,0.0275,0.005,4,148,0,0.000442360360813779,3.14163646593495e-05,0.00177717795926844,0.0884720721627559,1,14,28757.2284485615,0.000142050989184111,1,1.88945754944151e-05,14,1,2,1,0
250,169.579818093621,170.967182669219,0.00818118919570806,0.49999914637804,13.2629048175869,0.145,0.0275,0.005,4,149,0,0.000642446324613754,4.47405164545837e-05,0.00253090580630596,0.128489264922751,1,15,28757.6980371967,0.000118817914170486,1,1.88945424611892e-05,21,1,2,1,0
251,169.581910185955,170.963605468948,0.00814765726767853,0.499999370176206,13.2668392553843,0.145,0.0275,0.005,4,150,0,0.000271041795712321,3.00859914604174e-05,0.00170192068643054,0.0542083591424641,1,16,28757.287551369,0.000107193463709995,1,3.02685762869637e-05,12,1,2,1,0
252,169.579670629848,170.95855559138,0.0081311925917236,0.499998987544114,13.266655319818,0.145,0.0275,0.005,4,151,0,0.000425228890402864,3.14860124992723e-05,0.00178111783606079,0.0850457780805728,1,17,28757.5655607512,9.24901512985951e-05,1,3.02685690853849e-05,14,1,2,1,0
253,169.58033830533,170.955011906734,0.00810632656557915,0.49999920974867,13.262915658695,0.145,0.0275,0.005,4,152,0,0.000599448149446701,4.57417636055657e-05,0.0025875448983142,0.11988962988934,1,18,28757.9000370511,8.94806019709679e-05,1,1.94604501056896e-05,18,1,2,1,0
254,169.582117085635,170.95144507268,0.00807471926036781,0.499999079077131,13.2647358696035,0.145,0.0275,0.005,4,153,0,0.000417286898629079,3.33339213672092e-05,0.00188565134738342,0.0834573797258157,1,19,28757.7497590878,8.35224934968921e-05,1,2.06804880825314e-05,14,1,2,1,0
255,169.581077542405,170.947007557397,0.00805473131075016,0.499999061445124,13.2646449236131,0.145,0.0275,0.005,4,154,0,0.00046501158998452,3.37928977219132e-05,0.00191161497080866,0.093002317996904,1,20,28757.6510486164,7.70547501578656e-05,1,2.06804700407642e-05,14,1,2,1,0
256,169.581198579492,170.943154008117,0.00803128790239806,0.499999205024372,13.261540393273,0.145,0.0275,0.005,4,155,0,0.000572213642281607,4.42492839673782e-05,0.00250311750047858,0.114442728456321,1,21,28758.1794112297,5.50793245945198e-05,1,2.06804551968749e-05,18,1,2,1,0
257,169.582666029986,170.939505104262,0.00800104813799302,0.499999238944637,13.2600362603683,0.145,0.0275,0.005,4,156,0,0.000565742849484141,4.62189510074261e-05,0.00261453869413439,0.113148569896828,1,22,28758.4302129025,4.47855651878767e-05,1,2.23394750931203e-05,18,1,2,1,0
258,169.583122118584,170.935175691351,0.00797280741076033,0.49999907778454,13.2621285924803,0.145,0.0275,0.005,4,157,0,0.000441781497820936,3.56586837216358e-05,0.0020171597654204,0.0883562995641873,1,23,28757.9921863924,3.70301278362339e-05,1,2.11191005353463e-05,14,1,2,1,0
259,169.581960133883,170.930303753868,0.00795098499227907,0.499999194008719,13.2590959946166,0.145,0.0275,0.005,4,158,0,0.000502132676391579,4.34700088364921e-05,0.00245903504212182,0.100426535278316,1,24,28758.4470609533,2.57228324426227e-05,1,2.03529926199327e-05,18,1,2,1,0
260,169.583572116261,170.926511967671,0.00791904448438761,0.499999275728767,13.2579463580501,0.145,0.0275,0.005,4,159,0,0.000585033366531162,4.09572148315863e-05,0.00231688994767431,0.117006673306232,1,25,28758.8706944711,3.23208652298169e-05,1,2.30065210863076e-05,25,1,2,1,0
261,169.584869690399,170.922451766898,0.00788739041956745,0.499999263663717,13.2551071423389,0.145,0.0275,0.005,4,160,0,0.000532617298384914,4.65130437788858e-05,0.00263117509357415,0.106523459676983,1,26,28759.0178639274,3.28892339813077e-05,1,3.0658081251368e-05,24,1,2,1,0
262,169.584945351251,170.916739006687,0.00785325402958211,0.499998949649355,13.2610076973703,0.145,0.0275,0.005,4,161,0,0.000279616024803861,3.6651843678735e-05,0.00207334137665783,0.0559232049607723,1,27,28757.5642215654,3.87788003069536e-05,1,2.71669751623652e-05,16,1,2,1,0
263,169.582640786701,170.910671246353,0.00783116982664985,0.499999269991516,13.2557159381301,0.145,0.0275,0.005,4,162,0,0.000506587918254552,4.09218423559832e-05,0.00231488897828501,0.10131758365091,1,28,28759.6826657523,3.32109912502285e-05,1,2.28077874583081e-05,24,1,2,1,0
264,169.585784817559,170.908288376021,0.00779843404849982,0.499999108454729,13.2592904108294,0.145,0.0275,0.005,4,163,0,0.000238086115055103,2.98578146329418e-05,0.00168901305586912,0.0476172230110207,1,29,28758.27153698,3.67054771319008e-05,1,2.77579123712056e-05,16,1,2,1,0
265,169.583652377564,170.902917113646,0.00777943343939915,0.499999273439295,13.2551159532953,0.145,0.0275,0.005,4,164,0,0.000514031751523436,4.06951386470094e-05,0.00230206467989017,0.102806350304687,1,30,28759.6304824173,3.64517030627706e-05,1,2.70441384742919e-05,24,1,2,1,0
266,169.586157446131,170.899862853164,0.00774653678587988,0.49999920957558,13.2571684135543,0.145,0.0275,0.005,4,165,0,0.000257969535004435,3.04888025093014e-05,0.00172470712036675,0.051593907000887,1,31,28759.0407041503,4.19210711864501e-05,1,2.4750647500473e-05,19,1,2,1,0
267,169.585298620644,170.895291348438,0.0077246833213079,0.499999120240954,13.2581042863446,0.145,0.0275,0.005,4,166,0,0.000234882300485536,2.74046672122367e-05,0.00155024208175466,0.0469764600971072,1,32,28758.5368746466,4.0318576792332e-05,1,2.47506090780708e-05,16,1,2,1,0
268,169.584467100005,170.890452449877,0.00770109062584031,0.499999099795262,13.2577420914774,0.145,0.0275,0.005,4,167,0,0.000234191309709693,2.65608137087788e-05,0.00150250651898481,0.0468382619419386,1,33,28758.842805271,3.52357435443059e-05,1,2.47505894482451e-05,16,1,2,1,0
269,169.584774149376,170.886592706541,0.00767650612323238,0.499999095264507,13.257294407538,0.145,0.0275,0.005,4,168,0,0.000228959594934769,2.62616546515384e-05,0.00148558352714256,0.0457919189869538,1,34,28758.9821385965,3.55474628496874e-05,1,2.07369011913561e-05,16,1,2,1,0
270,169.585115939224,170.882775093607,0.00765196371860867,0.49999910477763,13.2568512210439,0.145,0.0275,0.005,4,169,0,0.00022576959613308,2.59447690329716e-05,0.00146765776956264,0.0451539192266159,1,35,28759.0965222664,3.3170452349079e-05,1,2.07368823134202e-05,16,1,2,1,0
271,169.585421589411,170.878955819376,0.00762762634807159,0.499999206878633,13.2552987637564,0.145,0.0275,0.005,4,170,0,0.000251976923778611,2.84984580798909e-05,0.00161211623693211,0.0503953847557222,1,36,28759.7794406741,2.98779141518861e-05,1,2.07368755647829e-05,19,1,2,1,0
272,169.586744198015,170.876071326682,0.00760275889937327,0.499999214294338,13.2547398128207,0.145,0.0275,0.005,4,171,0,0.000244949322852014,2.83439453438472e-05,0.00160337567665722,0.0489898645704028,1,37,28759.6636091357,2.6509176989946e-05,1,2.41967814160249e-05,19,1,2,1,0
273,169.587039652829,170.872163322063,0.00757795921117904,0.499999216582181,13.2543557614705,0.145,0.0275,0.005,4,172,0,0.000244851387663254,2.81085719026108e-05,0.00159006094414446,0.0489702775326508,1,38,28759.7399247396,3.38139743493913e-05,1,1.9973855970473e-05,19,1,2,1,0
274,169.587240096687,170.868229977874,0.00755357467021682,0.499999219993917,13.2538042267804,0.145,0.0275,0.005,4,173,0,0.000243796577510286,2.79374982637669e-05,0.00158038355773576,0.0487593155020572,1,39,28759.8395535835,2.78142230399122e-05,1,2.11558016188683e-05,19,1,2,1,0
275,169.58755508889,170.864358559613,0.00752887480483651,0.499999215473704,13.2535151676269,0.145,0.0275,0.005,4,174,0,0.000242646937288034,2.79527818130009e-05,0.00158124812584008,0.0485293874576067,1,40,28759.9013963376,3.14521994554483e-05,1,1.82089867319907e-05,19,1,2,1,0
276,169.587717465018,170.860444755504,0.00750483177385435,0.499999382190811,13.2471399683617,0.145,0.0275,0.005,4,175,0,0.000494820886356762,4.95939459337276e-05,0.00280545723804303,0.0989641772713523,1,41,28761.0178179618,2.55110840146095e-05,1,1.9166454654182e-05,31,1,2,1,0
277,169.590562651478,170.856480762662,0.00746455516977092,0.499999264641176,13.2464723795234,0.145,0.0275,0.005,4,176,0,0.000512538953005449,4.88520275013483e-05,0.00276348799367321,0.10250779060109,1,42,28760.5712188288,2.93909503558682e-05,1,3.59435779690311e-05,28,1,2,1,0
278,169.58992613813,170.849743883983,0.00742861191429402,0.499999289964639,13.2421997469901,0.145,0.0275,0.005,4,177,0,0.000455603430953764,5.36131323464341e-05,0.00303281675542523,0.0911206861907528,1,43,28761.1780251019,3.60938922114339e-05,1,3.4132893112361e-05,30,1,2,1,0
279,169.591845633701,170.845091728685,0.00738977803030791,0.499999421639051,13.2419227981178,0.145,0.0275,0.005,4,178,0,0.00046303504223998,5.25124327181677e-05,0.0029705517817295,0.0926070084479961,1,44,28761.4421244166,4.12560364630668e-05,1,3.96826295340651e-05,31,1,2,1,0
280,169.591840065634,170.839277963721,0.00735553018119325,0.499999456025791,13.2397455242429,0.145,0.0275,0.005,4,179,0,0.000440888311502239,5.47968538466835e-05,0.00309977815541424,0.0881776623004478,1,45,28761.6209689751,4.79492335249269e-05,1,3.78801682231288e-05,29,1,2,1,0
281,169.592839568358,170.833766546649,0.00731709535289938,0.499999442559901,13.239849146624,0.145,0.0275,0.005,4,180,0,0.000415065179981802,5.14823406039422e-05,0.00291228097219225,0.0830130359963604,1,46,28761.6117395669,5.59419271131929e-05,1,3.59419446109398e-05,28,1,2,1,0
282,169.592795834928,170.827726505628,0.00728174015069514,0.499999459745758,13.2374822133746,0.145,0.0275,0.005,4,181,0,0.000433837843170016,5.4537775618231e-05,0.00308512247763852,0.0867675686340032,1,47,28761.9488362283,5.966487183868e-05,1,3.41996444987835e-05,29,1,2,1,0
283,169.593906906865,170.821835290638,0.0072404038928532,0.499999468917041,13.2372106868496,0.145,0.0275,0.005,4,182,0,0.000435638815763697,5.31967591602016e-05,0.00300926313114609,0.0871277631527395,1,48,28762.0219999394,6.03106289124174e-05,1,3.93111957613322e-05,29,1,2,1,0
284,169.593991833578,170.815637109088,0.00720335232576457,0.499999456737583,13.2356016860383,0.145,0.0275,0.005,4,183,0,0.000437339756142977,5.33404240770041e-05,0.00301739004609726,0.0874679512285954,1,49,28762.2845974285,6.80466437421796e-05,1,3.79544514289731e-05,29,1,2,1,0
285,169.594890522385,170.80952535849,0.00716197777164433,0.499999467160137,13.2352365588698,0.145,0.0275,0.005,4,184,0,0.000437897862656528,5.33264595276383e-05,0.00301660009189304,0.0875795725313056,1,50,28762.3720052863,7.10958142005678e-05,1,4.22959575212091e-05,29,1,2,1,0
286,169.595008183319,170.803247921494,0.00712426474763359,0.499999366244475,13.2335821663439,0.145,0.0275,0.005,4,185,0,0.000437005301049596,5.27642163204658e-05,0.00298479481313562,0.0874010602099193,1,51,28762.4723236199,7.8744374952884e-05,1,2.99661681779235e-05,29,1,2,1,0
287,169.59583288955,170.796932535932,0.00708212947168241,0.499999436662571,13.2338333852392,0.145,0.0275,0.005,4,186,0,0.000420968514705936,5.14053455969776e-05,0.00290792547686887,0.0841937029411872,1,52,28762.7469246729,7.69266691071963e-05,1,3.48289221732207e-05,28,1,2,1,0
288,169.595787493994,170.790735020627,0.00704585617538173,0.499999263042392,13.2318233546977,0.145,0.0275,0.005,4,187,0,0.000443838055225787,5.3596527718984e-05,0.00303187745585171,0.0887676110451575,1,53,28762.7556848522,7.74176511172804e-05,1,2.35434442527295e-05,29,1,2,1,0
289,169.596851738706,170.784214471647,0.00700108947051858,0.499999374037887,13.2306758415599,0.145,0.0275,0.005,4,188,0,0.000498986882815809,5.81289891198136e-05,0.00328827219121114,0.0997973765631618,1,54,28763.0103132275,7.47829450160604e-05,1,2.95509393298015e-05,32,1,2,1,0
290,169.597187545323,170.777127087187,0.00695730606704948,0.499999417753301,13.2300492651495,0.145,0.028125,0.005,4,189,0,0.000449093100793587,5.22846278477753e-05,0.00295766519223815,0.0898186201587175,1,55,28763.4873877974,7.16815053115726e-05,1,2.5895296116435e-05,29,1,2,1,0
291,169.597770830847,170.770719448329,0.00691606152448628,0.499999169740808,13.231823056395,0.145,0.028125,0.005,4,190,0,0.000440433759323445,4.92382351580907e-05,0.0027853351979155,0.088086751864689,1,56,28762.5957995892,6.93929171244669e-05,1,2.93344975711102e-05,28,1,2,1,0
292,169.59651489132,170.762586312193,0.0068755623995024,0.499999352930494,13.2275186719925,0.145,0.028125,0.005,4,191,0,0.000440981685167722,5.90591084898877e-05,0.00334088768832253,0.0881963370335445,1,57,28763.6216599623,6.64431723723622e-05,1,2.27831383086572e-05,29,1,2,1,0
293,169.597829743743,170.756055007261,0.00682924578261404,0.499999383901352,13.2277059813872,0.145,0.028125,0.005,4,192,0,0.000419979777458865,5.05411269033082e-05,0.00285903788497113,0.0839959554917729,1,58,28763.5799667859,6.43133521306008e-05,1,2.26296987889273e-05,27,1,2,1,0
294,169.59876211922,170.750339578533,0.00679001099373051,0.499999513621669,13.2238147792515,0.145,0.028125,0.005,4,193,0,0.000512041308650513,6.40298120625917e-05,0.0036220731446047,0.102408261730103,1,59,28763.9386425068,6.17951774639713e-05,1,2.28282633049233e-05,31,1,2,1,0
